"1","2","3","4","5","6","7","8","9","10","u","upper","lower"
10,15,20,13,13,15,10,16,7,13,13.2,20.3449699478413,6.05503005215868
16,21,8,18,12,18,13,17,11,11,14.5,22.5149915089717,6.48500849102827
25,12,14,19,11,19,12,15,15,15,15.7,24.01814188653,7.38185811347002
24,16,11,14,13,19,13,8,11,21,15,24.7781979707692,5.22180202923077
22,16,15,20,12,26,12,20,10,13,16.6,26.7718775716843,6.42812242831574
22,11,11,19,11,24,16,14,10,20,15.8,25.9129584637182,5.68704153628183
25,19,7,20,14,14,16,20,18,15,16.8,26.2586783196996,7.34132168030038
18,12,13,17,13,20,21,20,10,16,16,23.5062285248097,8.49377147519031
33,22,11,24,12,20,17,20,17,17,19.3,31.6287998875262,6.97120011247377
22,18,14,21,13,16,13,23,17,8,16.5,25.7048151650222,7.29518483497782
24,23,14,15,20,21,25,22,18,13,19.5,27.9302787617018,11.0697212382982
27,13,15,18,19,18,21,32,13,24,20,32.0822514458192,7.91774855418081
27,20,11,16,19,21,32,23,24,11,20.4,33.4077337679466,7.39226623205342
17,31,14,10,12,21,20,27,23,26,20.1,33.5672270510467,6.63277294895328
24,32,14,14,18,25,28,22,19,18,21.4,32.9844677621949,9.81553223780508
25,29,15,10,22,28,25,17,29,24,22.4,35.0078099252452,9.79219007475481
26,34,26,19,25,31,22,25,24,19,25.1,34.3602942117888,15.8397057882112
30,29,22,21,21,26,26,24,28,20,24.7,31.8000231611516,17.5999768388484
25,38,26,20,36,22,22,23,40,17,26.9,42.7815107034004,11.0184892965996
35,31,27,11,28,19,21,27,21,24,24.4,37.6997871327995,11.1002128672005
31,37,31,13,28,22,25,34,29,21,27.1,40.9114728476807,13.2885271523193
28,32,29,15,36,15,25,28,27,24,25.9,38.9813584072059,12.818641592794
45,41,49,15,31,21,21,35,38,32,32.8,54.5629638504399,11.0370361495601
32,35,34,21,36,15,27,45,30,27,30.2,46.593329808865,13.806670191135
55,35,35,19,41,14,21,39,38,39,33.6,57.608555512104,9.59144448789603
47,35,51,32,31,22,26,43,37,31,35.5,53.4696361182474,17.5303638817526
41,46,41,22,36,15,30,39,47,35,35.2,55.3116333388304,15.0883666611696
39,47,42,36,49,29,30,50,50,34,40.6,56.6619046884927,24.5380953115074
48,53,44,27,45,25,26,51,35,43,39.7,60.5463504932851,18.8536495067149
53,47,34,32,32,22,32,37,51,40,38,57.1594943101905,18.8405056898095
52,39,41,37,43,24,36,50,43,37,40.2,55.5720878362194,24.8279121637806
58,65,42,39,53,33,31,48,51,36,45.6,67.6629418810014,23.5370581189986
49,57,45,33,51,31,38,55,26,42,42.7,63.3818958941819,22.0181041058181
62,60,50,37,54,42,35,57,48,36,48.1,68.0336271996176,28.1663728003824
61,72,53,43,60,36,41,53,49,55,52.3,73.1872618278861,31.4127381721139
56,65,58,47,43,36,49,57,44,40,49.5,67.5407563280725,31.4592436719275
55,85,65,49,66,39,37,72,71,56,59.5,89.3001655476386,29.6998344523614
59,61,67,55,64,47,69,70,59,54,60.5,74.7615349025895,46.2384650974105
65,86,60,54,71,39,53,73,63,64,62.8,87.7945899924141,37.8054100075859
62,80,75,65,60,53,72,63,73,62,66.5,82.589784198539,50.410215801461
79,75,77,72,69,48,63,77,58,68,68.6,87.8749942787137,49.3250057212863
69,85,77,68,75,57,66,59,74,63,69.3,86.2123760075934,52.3876239924066
85,85,82,64,79,55,75,77,59,61,72.2,94.4862333191492,49.9137666808508
90,82,93,70,74,36,68,70,67,53,70.3,103.266477518837,37.3335224811628
71,91,63,60,77,66,77,75,55,61,69.6,90.6125651297821,48.5874348702179
85,102,78,71,80,45,69,57,76,60,72.3,103.578909046051,41.0210909539493
74,94,73,54,84,57,74,80,89,58,73.7,100.685909409665,46.7140905903346
84,74,81,77,74,49,89,68,78,66,74,95.9037246959405,52.0962753040595
73,101,75,69,92,59,77,65,81,75,76.7,100.900687226238,52.4993127737615
76,82,85,59,102,62,75,86,82,78,78.7,102.670300512648,54.7296994873517
95,84,86,74,90,52,83,67,88,87,80.6,105.771569147221,55.4284308527789
96,82,74,69,101,63,78,76,86,78,80.3,102.9895809667,57.6104190332998
89,100,64,80,90,60,69,77,68,89,78.6,104.506952820516,52.6930471794839
106,93,90,70,88,57,86,82,83,76,83.1,109.289622711635,56.9103772883652
96,89,65,60,93,68,102,95,79,78,82.5,111.17604962721,53.8239503727898
97,103,79,74,84,61,97,94,66,88,84.3,111.957692038362,56.6423079616377
94,101,82,68,82,69,120,96,85,95,89.2,119.631590603625,58.7684093963745
